Total Number of Booked Depreciations ,Antal Bokförda Avskrivningar ,
Total Number of Depreciations,Antal Avskrivningar,
Total Operating Cost,Totalt Drift Kostnader,
Total Operation Time,Totalt Drift Tid,
Total Outgoing Value (Consumption),Utgående Värde (Förbrukning),
Total Outstanding,Totalt Utestående,
Total Planned Qty,Totalt Planerad Kvantitet,
Total Produced Qty,Totalt Producerad Kvantitet,
Total Projected Qty,Totalt Uppskatad Kvantitet,
Total Purchase Cost (via Purchase Invoice),Totalt Inköp Kostnad (via Inköp Faktura),
Total Qty,Totalt Kvantitet,
Total Quantity,Totalt Kvantitet,
Total Repair Cost,Totalt Reparation Kostnad,
Total Sales Amount (via Sales Order),Totalt Försäljning Belopp (via Försäljning Order),
Total Stock Summary,Lager Översikt,
Total Supplied Qty,Totalt Levererad Kvantitet,
Total Taxes and Charges,Totalt Moms och Avgifter,
Total Taxes and Charges (Company Currency),Totalt Moms och Avgifter (Bolag Valuta),
Total Time in Mins,Totalt Tid i Minuter,
Total Value,Totalt Värde,
Total Value Difference (Incoming - Outgoing),Värde Differens (Inkommande - Utgående),
Total Vendor Invoices Cost (Company Currency),Total Leverantör Faktura Kostnad (Bolag Valuta),
Total Weight,Totalt Vikt,
Total Weight (kg),Total Vikt (kg),
Total Working Hours,Totalt Arbetstid,
Total Workstation Time (In Hours),Total Arbetsplats Tid (I Timmar),
Totals,Totals,
Track Semi Finished Goods,Spåra Halvfärdiga Artiklar,
Track Service Level Agreement,Spåra Service Nivå Avtal,
Track separate Income and Expense for product verticals or divisions.,Spåra separata intäkter och kostnader för artikel vertikaler eller divisioner.,
Tracking Status,Spårning Status,
Tracking Status Info,Spårning Status Info,
Tracking URL,Spårning URL,
Transaction,Transaktion,
Transaction Currency,Transaktion Valuta,
Transaction Date,Transaktion Datum,
Transaction Deletion Record,Transaktion Borttagning Post,
Transaction Deletion Record Details,Transaktion Borttagning Post Detaljer,
Transaction Deletion Record Item,Transaktion Borttagning Post Artikel,
Transaction Details,Transaktion Detaljer,
Transaction Exchange Rate,Transaktion Växelkurs,
Transaction ID,Transaktion,
Transaction Information,Transaktion Information,
Transaction Settings,Transaktion Inställningar,
Transaction Type,Transaktion Typ,
Transactions Annual History,Transaktioner Årshistorik,
Transfer,Överföring,
Transfer Extra Raw Materials to WIP (%),Överför extra råmaterial till Pågående Arbete (%),
Transfer Material Against,Överför Material Mot,
Transfer Status,Överföring Status,
Transfer Type,Överföring Typ,
Transfer and Issue,Överför och Utfärda,
Transferred,Överförd,
Transferred Qty,Överförd Kvantitet,
Transferred Raw Materials,Överför Råmaterial,
Transit,Transit,
Transport Receipt Date,Transport Faktura Datum,
Transport Receipt No,Transport Faktura Nummer,
Transporter,Leverantör,
Transporter Details,Leverantör Detaljer,
Transporter Info,Leverantör Info,
Transporter Name,Leverantör Namn,
Tree Details,Träd Detaljer,
Trial Balance,Brutto Saldo,
Trial Balance (Simple),Brutto Saldo (Enkel),
Trial Balance for Party,Brutto Saldo för Parti,
Trial Period End Date,Prov Period Slut Datum,
Trial Period Start Date,Prov Period Start Datum,
Trialing,Prov Period,
Truncates 'Remarks' column to set character length,"Trunkerar kolumn ""Anmärkningar"" för att ange teckenlängd",
Tuesday,Tisdag,
Twice Daily,Två Gånger Dagligen,
Two-way,Dubbelriktad,
Type,Typ,
Type Of Call,Typ av Samtal,
Type of Payment,Typ av Betalning,
Type of Transaction,Typ av Transaktion,
Type of document to rename.,Typ av dokument för att ändra namn på.,
Type of financial statement this template generates,Typ av finansiell rapport som denna mall genererar,
UAE VAT 201,UAE VAT 201,
UAE VAT Account,UAE VAT Konto,
UAE VAT Accounts,UAE VAT Konton,
UAE VAT Settings,UAE VAT Inställningar,
UOM,Enhet,
UOM Category,Enhet Kategori,
UOM Conversion Detail,Enhet Konvertering Detalj,
UOM Conversion Factor,Enhet Konvertering Faktor,
UOM Name,Enhet Namn,
UOMs,Enheter,
UPC,UPC,
UPC-A,UPC-A,
URL,URL,
UnBuffered Cursor,Obuffrad Kursor,
Unallocated Amount,Ofördelad Belopp,
Under AMC,Under Service Avtal,
Under Graduate,Grund Utbildning,
Under Warranty,Under Garanti,
Unfulfilled,Ouppfylld,
Units of Measure,Enheter,
Unlink Advance Payment on Cancellation of Order,Ta Bort Förskott Betalning vid Annullering av Order,
Unlink Payment on Cancellation of Invoice,Ta Bort Länk till Betalning vid Annullering av Faktura,
Unlinked,Bortkopplad,
Unpaid,Obetald,
Unpaid and Discounted,Obetald och Rabatterad,
Unplanned machine maintenance,Oplanerad Service,
Unqualified,Okvalificerad,
Unrealized Exchange Gain/Loss Account,Orealiserad Valutaväxling Resultat Konto,
Unrealized Profit / Loss Account,Orealiserad Resultat Konto,
Unrealized Profit / Loss account for intra-company transfers,Orealiserad Resultat konto för koncern överföringar,
Unrealized Profit/Loss account for intra-company transfers,Orealiserad Resultat konto för koncern överföringar,
Unreconcile Payment,Ångra Betalning Avstämning,
Unreconcile Payment Entries,Ångra Betalning Avstämning Post,
Unreconciled,Ej Avstämd,
Unreconciled Amount,Ej Avstämd Belopp,
Unreconciled Entries,Ej Avstämda Poster,
Unresolved,Olöst,
Unscheduled,Ej Schemalagd,
Unsigned,Osignerad,
Unsubscribed,Avregistrerad,
Unverified,Obekräftad,
Upcoming Calendar Events,Kommande Kalender Händelser,
Update Auto Repeat Reference,Uppdatera Återkommande Referens,
Update BOM Cost Automatically,Uppdatera Stycklista Kostnad Automatiskt,
"Update BOM cost automatically via scheduler, based on the latest Valuation Rate/Price List Rate/Last Purchase Rate of raw materials","Uppdatera Stycklista kostnad automatiskt via schemaläggare, baserat på senaste Värderingssats / Prislista Pris / Senaste Inköp Pris för Råmaterial",
Update Billed Amount in Delivery Note,Uppdatera Fakturerad Belopp i Försäljning Följesedel,
Update Billed Amount in Purchase Order,Uppdatera Fakturerad Belopp i Inköp Order,
Update Billed Amount in Purchase Receipt,Uppdatera Fakturerad Belopp i Inköp Följesedel,
Update Billed Amount in Sales Order,Uppdatera Fakturerad Belopp i Försäljning Order,
Update Consumed Material Cost In Project,Uppdatera Förbrukad Material Kostnad i Projekt,
Update Cost,Uppdatera Pris,
Update Existing Price List Rate,Uppdatera Befintlig Prislista Pris,
Update Existing Records,Uppdatera Befintliga Poster,
Update Outstanding for Self,Uppdatera Utestående belopp för detta dokument,
Update Price List Based On,Uppdatera Prislista Baserad På,
Update Rate and Availability,Uppdatera Pris och Tillgänglighet,
Update Stock,Uppdatera Lager,
Update Type,Uppdatering Typ,
Update frequency of Project,Projekt Uppdatering Intervall,
Update latest price in all BOMs,Uppdatera till senaste pris i alla Stycklistor,
Update the modified timestamp on new communications received in Lead & Opportunity.,Uppdatera ändrad tidsstämpel på ny konversation mottagen i Potentiell Kund & Möjlighet.,
Update timestamp on new communication,Uppdatera tidsstämpel på ny kommunikation,
Updated via 'Time Log' (In Minutes),Uppdaterad via 'Tid Logg' (i Minuter),
Upload XML Invoices,Ladda upp XML Fakturor,
"Upon enabling this, the JV will be submitted for a different exchange rate.",När du aktiverar detta kommer Journal Verifikat att godkännas för annan växelkurs.,
"Upon submission of the Sales Order, Work Order, or Production Plan, the system will automatically reserve the stock.","Vid godkännande av Försäljning Order, Arbetsorder eller Produktion Plan kommer system automatiskt att reservera lager.",
Urgent,Brådskande,
Use <strong>Python</strong> filters to get Accounts,Använd <strong>Python</strong> filter för att hämta Konton,
Use Batch-wise Valuation,Använd Värdering per Parti,
Use CSV Sniffer,Använd CSV Sniffer,
Use Company Default Round Off Cost Center,Använd Bolag Standard Avrundning Resultat Enhet,
Use Company default Cost Center for Round off,Använd Bolag standard Resultat Enhet för Avrundning,
Use Google Maps Direction API to calculate estimated arrival times,Använd Google Maps Direction API för att beräkna uppskattade ankomst tider,
Use Google Maps Direction API to optimize route,Använd Google Maps Direction API för att optimera rutt,
Use HTML,Använd HTML,
Use HTTP Protocol,Använd HTTP Protokoll,
Use Item based reposting,Använd Artikel baserad Bokföring,
Use Legacy (Client side) Reactivity,Använd Äldre (Klientsida) Reaktivitet,
Use Legacy Budget Controller,Använd Äldre Budget Kontroll,
Use Legacy Controller For Period Closing Voucher,Använd äldre kontroll för Period Stängning Verifikat,
Use Multi-Level BOM,Använd Fler Nivå Stycklista,
Use Serial / Batch Fields,Använd Serie / Parti Nummer Fält,
Use Serial No / Batch Fields,Använd Serie / Parti Nummer Fält,
Use Transaction Date Exchange Rate,Använd Transaktion Datum Växelkurs,
Use for Shopping Cart,Använd för Kundkorg,
Used,Använd,
Used for Production Plan,Används för Produktion Plan,
Used with Financial Report Template,Används med Finansiell Rapport Mall,
User,Användare,
User Details,Användare Detaljer,
User ID,Användare,
User Remark,Användare Anmärkning,
User Resolution Time,Användare Resolution Tid,
Users,Användare,
Users can enable the checkbox If they want to adjust the incoming rate (set using purchase receipt) based on the purchase invoice rate.,Användare kan kryssa i rut Om de vill justera inköp pris (anges med inköp följesedel) baserat på inköp faktura pris.,
Users with this role are allowed to over bill above the allowance percentage,Användare med denna roll tillåts att överfakturera över tillåten procentsats,
Users with this role are allowed to over deliver/receive against orders above the allowance percentage,Användare med denna roll tillåts att överleverera/ta emot ordrar över tillåten procentsats,
Users with this role will be notified if the asset depreciation gets failed,Användare med den här rollen kommer att meddelas om avskrivning av tillgång misslyckas,
VAT Accounts,Moms Konton,
VAT Audit Report,Moms Revision Rapport,
Valid From,Gäller Från,
Valid Till,Giltig Till,
Valid Up To,Giltig Till,
Valid for Countries,Gäller för Länder,
Validate Applied Rule,Validera Tillämpad Regel,
Validate Components and Quantities Per BOM,Validera Komponenter och Kvantitet per Stycklista,
Validate Consumed Qty (as per BOM),Validera Förbrukad Kvantitet (Enligt Stycklista),
Validate Material Transfer Warehouses,Validera Material Överföring Lager,
Validate Negative Stock,Validera Negativ Lager,
Validate Pricing Rule,Validera Prissättning Regel,
Validate Stock on Save,Validera Lager på Spara,
Validity,Giltighet,
Validity Details,Giltighet Detaljer,
Validity and Usage,Giltighet och Användning,
Validity in Days,Giltighet i Dagar,
Valuation,Värdering,
Valuation Method,Värdering Sätt,
Valuation Rate,Grund Pris,
Valuation and Total,Värdering och Totalt,
Valuation rate for the item as per Sales Invoice (Only for Internal Transfers),Grund Pris för artikel enligt Försäljning Faktura (endast för Interna Överföringar),
Value,Värde,
Value After Depreciation,Värde Efter Avskrivning,
Value Based Inspection,Värde Baserad Kontroll,
Value Details,Värde Detaljer,
Value Type,Värde Typ,
Value of Goods,Gods Värde,
Variable Name,Variabel Namn,
Variables,Variabler,
Variant Attributes,Variant Egenskaper,
Variant Based On,Variant Baserad På,
Variant Field,Variant Fält,
Variant Of,Variant av,
Variants,Varianter,
Vehicle,Fordon,
Vehicle Date,Fordon Datum,
Vehicle No,Fordon Nummer,
Vehicle Number,Fordon Nummer,
Vehicle Value,Fordon Värde,
Vendor Invoice,Leverantör Faktura,
Vendor Invoices,Leverantör Fakturor,
Verified By,Verifierad Av,
Version,Version,
Via Customer Portal,Via Kund Portal,
Via Landed Cost Voucher,Via Landad Kostnad Verifikat,
Video,Video,
Video Settings,Video Inställningar,
View attachments,Visa Bilagor,
Views,Vyer,
Vimeo,Vimeo,
Visited,Besökt,
Voice,Röst,
Voice Call Settings,Röst Samtal Inställningar,
Voucher Detail No,Verifikat Detalj Nummer,
Voucher Detail Reference,Verifikat Detalj Referens,
Voucher No,Verifikat Nummer,
Voucher Qty,Kvantitet,
Voucher Subtype,Verifikat Undertyp,
Voucher Type,Verifikat Typ,
Voucher-wise Balance,Saldo per Verifikat,
Vouchers,Verifikat,
WIP Composite Asset,Pågående Arbete Sammansatt Tillgång,
WIP WH,Pågående Arbete Lager,
WIP Warehouse,Pågående Arbete Lager,
Warehouse,Lager,
Warehouse Capacity Summary,Lager Kapacitet Översikt,
Warehouse Contact Info,Lager Kontakt Info,
Warehouse Detail,Lager Detalj,
Warehouse Details,Lager Detaljer,
Warehouse Name,Lager Namn,
Warehouse Settings,Lager Inställningar,
Warehouse Type,Lager Typ,
Warehouse Wise Stock Balance,Lager Saldo per Lager,
Warehouse and Reference,Lager och Referens,
Warehouse wise Item Balance Age and Value,Artikel Saldo Ålder och Värde per Lager,
Warehouses,Lager,
Warn,Varna,
Warn POs,Varna vid Inköp Ordrar,
Warn Purchase Orders,Varna vid Inköp Ordrar,
Warn RFQs,Varna för Inköp Offerter,
Warn for new Purchase Orders,Varna vid nya Inköp Ordrar,
Warn for new Request for Quotations,Varna för nya Inköp Offerter,
Warranty / AMC Details,Garanti/Service Avtal Detaljer,
Warranty / AMC Status,Garanti/Service Avtal Status,
Warranty Claim,Garanti Ärende,
Warranty Expiry Date,Garanti Utgångsdatum,
Warranty Period (Days),Garanti Tid (Dagar),
Warranty Period (in days),Garanti Tid (Dagar),
Website,Webbplats,
Website Attribute,Webbplats Egenskaper,
Website Description,Webbshop Beskrivning,
Website Filter Field,Webbplats Filter Fält,
Website Image,Webbplats Bild,
Website Item Group,Webbplats Artikel Grupp,
Website Manager,Webbplats Ansvarig,
Website Specifications,Webbshop Specifikationer,
Wednesday,Onsdag,
Week,Vecka,
Weekday,Vardag,
Weekly,Veckovis,
Weekly Off,Helg,
Weekly Time to send,Veckotid att skicka,
Weight,Vikt,
Weight (kg),Vikt (kg),
Weight Per Unit,Vikt per Enhet,
Weight UOM,Vikt Enhet,
Weighting Function,Prioritet Funktion,
Welcome email sent,Välkomst E-post skickad,
WhatsApp,WhatsApp,
Wheels,Hjul,
"When a parent warehouse is chosen, the system conducts Project Qty checks against the associated child warehouses",När ett överordnat lager väljs utför system Projekt Kvantitet Kontroll mot tillhörande underlager,
"While making Purchase Invoice from Purchase Order, use Exchange Rate on Invoice's transaction date rather than inheriting it from Purchase Order. Only applies for Purchase Invoice.","Vid skapande av Inköp Faktura från Inköp Order, använd Inköp Faktura transaktion datum för växelkurs istället för att ärva den från Inköp Order. Gäller endast Inköp Faktura.",
