Stock Adjustment,Prilagođavanje zaliha,
Stock Adjustment Account,Račun za podešavanje zaliha,
Stock Ageing,Starenje zaliha,
Stock Analytics,Analitika zaliha,
Stock Asset Account,Račun sredstava zaliha,
Stock Balance,Bilans zaliha,
Stock Closing,Zatvaranje zaliha,
Stock Closing Balance,Završno stanje zaliha,
Stock Closing Entry,Unos zatvaranja zaliha,
Stock Details,Detalji o zalihama,
Stock Entry,Unos zaliha,
Stock Entry (Outward GIT),Unos zaliha (izlazna roba u tranzitu),
Stock Entry Child,Zavisni unos zaliha,
Stock Entry Detail,Detalji unosa zaliha,
Stock Entry Item,Stavka unosa zaliha,
Stock Entry Type,Vrsta unosa zaliha,
Stock Frozen Up To,Zalihe zaključane do,
Stock Items,Stavke na zalihama,
Stock Ledger,Knjiga zaliha,
Stock Ledger Entry,Unos u knjigu zaliha,
Stock Ledger Invariant Check,Provera integriteta knjige zaliha,
Stock Ledger Variance,Odstupanja u knjizi zaliha,
Stock Ledgers won’t be reposted.,Knjige zaliha neće biti ponovo knjižene.,
Stock Manager,Menadžer zaliha,
Stock Partially Reserved,Delimično rezervisane zalihe,
Stock Planning,Planiranje zaliha,
Stock Projected Qty,Očekivana količina zaliha,
Stock Qty,Količina zaliha,
Stock Qty vs Batch Qty,Količina na zalihama u odnosu na količinu šarže,
Stock Qty vs Serial No Count,Količina zaliha u odnosu na broj serijskih brojeva,
Stock Received But Not Billed,Zalihe primljene ali nisu fakturisane,
Stock Reconciliation,Usklađivanje zaliha,
Stock Reconciliation Item,Stavka usklađivanja zaliha,
Stock Reposting Settings,Podešavanje ponovne obrade zaliha,
Stock Reservation,Rezervacija zaliha,
Stock Reservation Entry,Unos rezervacije zaliha,
Stock Reserved,Rezervisane zalihe,
Stock Reserved Qty,Rezervisana količina zaliha,
Stock Reserved Qty (in Stock UOM),Rezervisana količina zaliha (u jedinici mere zaliha),
Stock Settings,Podešavanje zaliha,
Stock Summary,Rezime zaliha,
Stock Transactions Settings,Podešavanje transakcija zaliha,
Stock UOM,Jedinica mere zaliha,
Stock UOM Quantity,Količina u jedinici mere zaliha,
Stock Uom,Jedinica mere zaliha,
Stock User,Korisnik zaliha,
Stock Validations,Validacije zaliha,
Stock Value,Vrednost zaliha,
Stock and Account Value Comparison,Uporedna analiza vrednosti po zalihama i računu,
Stock and Manufacturing,Zalihe i proizvodnja,
Stock transactions that are older than the mentioned days cannot be modified.,Transakcije zaliha starije od navedenih dana ne mogu se modifikovati.,
Stock will be reserved on submission of <b>Purchase Receipt</b> created against Material Request for Sales Order.,Zalihe će biti rezervisane nakon podnošenja <b>Prijemnice nabavke </b> kreirane prema zahtevu za nabavku za prodajnu porudžbinu.,
Stop,Zaustavi,
Stop Reason,Razlog zaustavljanja,
Stopped,Zaustavljeno,
Straight Line,Prava linija,
Sub Assemblies & Raw Materials,Podsklopovi i sirovine,
Sub Assembly Item Code,Šifra stavke podsklopa,
Sub Assembly Item Reference,Referenca stavke podsklopa,
Sub Assembly Items,Stavka podsklopa,
Sub Assembly Warehouse,Skladište podsklopova,
Sub Operation,Podoperacija,
Sub Operations,Podoperacije,
Sub Procedure,Podprocedura,
Subcontract,Podugovor,
Subcontract BOM,Podugovorna sastavnica,
Subcontract Order Summary,Rezime podugovornog naloga,
Subcontracted Item,Podugovorena stavka,
Subcontracted Item To Be Received,Podugovorena stavka za prijem,
Subcontracted Quantity,Podugovorena količina,
Subcontracted Raw Materials To Be Transferred,Podugovorene sirovine za prenos,
Subcontracting,Podugovaranje,
Subcontracting BOM,Podugovorena sastavnica,
Subcontracting Conversion Factor,Faktor konverzije iz podugovaranja,
Subcontracting Delivery,Isporuka za podugovaranje,
Subcontracting Inward,Prijem iz podugovaranja,
Subcontracting Inward Order,Nalog za prijem iz podugovaranja,
Subcontracting Inward Order Item,Stavka naloga za prijem iz podugovaranja,
Subcontracting Inward Order Received Item,Primljena stavka naloga za prijem iz podugovaranja,
Subcontracting Inward Order Service Item,Stavka usluge naloga za prijem iz podugovaranja,
Subcontracting Order,Nalog za podugovaranje,
Subcontracting Order (Draft) will be auto-created on submission of Purchase Order.,Nalog za podugovaranje (u nacrtu) će biti automatski kreiran prilikom podnošenja nabavne porudžbine.,
Subcontracting Order Item,Stavka naloga za podugovaranje,
Subcontracting Order Service Item,Uslužna stavka naloga za podugovaranje,
Subcontracting Order Supplied Item,Nabavljene stavke naloga za podugovaranje,
Subcontracting Purchase Order,Nabavna porudžbina podugovaranja,
Subcontracting Receipt,Prijemnica podugovaranja,
Subcontracting Receipt Item,Stavka prijemnice podugovaranja,
Subcontracting Receipt Supplied Item,Nabavljene stavke iz prijemnice podugovaranja,
Subcontracting Return,Povraćaj u podugovaranju,
Subcontracting Sales Order,Prodajna porudžbina za podugovaranje,
Subcontracting Settings,Podešavanje podugovaranja,
Subdivision,Pododeljenje,
Subject,Naslov,
Submit After Import,Podnesi nakon uvoza,
Submit ERR Journals?,Podnesi korektivne dnevnike?,
Submit Generated Invoices,Podnesi generisane fakture,
Submit Journal Entries,Podnesi naloge knjiženja,
Submitted,Podneto,
Subscription,Pretplata,
Subscription End Date,Datum završetka pretplate,
Subscription Invoice,Faktura za pretplatu,
Subscription Period,Period pertplate,
Subscription Plan,Plan pretplate,
Subscription Plan Detail,Detalji plana pretplate,
Subscription Plans,Planovi pretplate,
Subscription Price Based On,Cena pretplate je zasnovana na,
Subscription Settings,Podešavanje pretplate,
Subscription Start Date,Datum početka pretplate,
Succeeded,Uspešno,
Success,Uspeh,
Success Redirect URL,Uspešno preusmeren URL,
Success Settings,Podešavanje uspeha,
Successful,Uspešno,
Suggestions,Predlozi,
Summary,Rezime,
Sunday,Nedelja,
Supplied Items,Nabavljene stavke,
Supplied Qty,Nabavljena količina,
Supplier,Dobavljač,
Supplier Address,Adresa dobavljača,
Supplier Address Details,Detalji adrese dobavljača,
Supplier Contact,Kontakt dobavljača,
Supplier Delivery Note,Otpremnica dobavljača,
Supplier Details,Detalji o dobavljaču,
Supplier Group,Grupa dobavljača,
Supplier Group Item,Stavka grupe dobavljača,
Supplier Group Name,Naziv grupe dobavljača,
Supplier Info,Informacije o dobavljaču,
Supplier Invoice,Faktura dobavljača,
Supplier Invoice Date,Datum izdavanja fakture dobavljača,
Supplier Invoice No,Broj fakture dobavljača,
Supplier Item,Stavka dobavljača,
Supplier Items,Stavke dobavljača,
Supplier Lead Time (days),Vreme isporuke dobavljača (dani),
Supplier Ledger Summary,Rezime dobavljača,
Supplier Name,Naziv dobavljača,
Supplier Naming By,Način imenovanja dobavljača,
Supplier Number,Broj dobavljača,
Supplier Number At Customer,Broj dobavljača kod kupca,
Supplier Numbers,Brojevi dobavljača,
Supplier Part No,Broj dela dobavljača,
Supplier Part Number,Broj dela dobavljača,
Supplier Portal Users,Korisnici portala dobavljača,
Supplier Primary Address,Primarna adresa dobavljača,
Supplier Primary Contact,Primarni kontakt dobavljača,
Supplier Quotation,Ponuda dobavljača,
Supplier Quotation Comparison,Poređenje ponuda dobavljača,
Supplier Quotation Item,Stavka iz ponude dobavljača,
Supplier Score,Ocena dobavljača,
Supplier Scorecard,Tablica ocenjivanja dobavljača,
Supplier Scorecard Criteria,Kriterijumi tablice ocenjivanja dobavljača,
Supplier Scorecard Period,Period tablice ocenjivanja dobavljača,
Supplier Scorecard Scoring Criteria,Kriterijumi ocenjivanja u tablici ocenjivanja dobavljača,
Supplier Scorecard Scoring Standing,Status ocene u tablici ocenjivanja dobavljača,
Supplier Scorecard Scoring Variable,Promenljiva za ocenjivanje u tablici ocenjivanja dobavljača,
Supplier Scorecard Setup,Podešavanje tablice ocenjivanja dobavljača,
Supplier Scorecard Standing,Status u tablici ocenjivanja dobavljača,
Supplier Scorecard Variable,Promenljiva u tablici ocenjivanja dobavljača,
Supplier Type,Vrsta dobavljača,
Supplier Warehouse,Skladište dobavljača,
Supplier delivers to Customer,Dobavljač isporučuje kupcu,
Supplier numbers assigned by the customer,Brojevi dobavljača koje dodeljuje kupac,
Supplier of Goods or Services.,Dobavljač robe ili usluga.,
Suppliers,Dobavljači,
Support,Podrška,
Support Hour Distribution,Raspodela radnih sati uloženih u pružanju podrške,
Support Portal,Portal za podršku,
Support Search Source,Izvor pretrage za podršku,
Support Settings,Podešavanje podrške,
Support Team,Tim za podršku,
Suspended,Suspendovan,
Symbol,Simbol,
Synchronize all accounts every hour,Sinhronizuj sve račune na svakih sat vremena,
System Health,Stanje sistema,
System Manager,Sistem menadžer,
"System User (login) ID. If set, it will become default for all HR forms.","ID korisnika sistema (prijava). Ukoliko je postavljen, biće podrazumevani za sve HR obrasce.",
System will automatically create the serial numbers / batch for the Finished Good on submission of work order,Sistem će automatski kreirati brojeve serije / šarže za gotov proizvod pri podnošenju radnog naloga,
"System will do an implicit conversion using the pegged currency. <br>
Ex: Instead of AED -&gt; INR, system will do AED -&gt; USD -&gt; INR using the pegged exchange rate of AED against USD.","Sistem će izvršiti implicitnu konverziju koristeći fiksnu valutu. <br> Na primer: Umesto AED -&gt; INR, sistem će izvršiti AED -&gt; USD -&gt; INR koristeći fiksni kurs AED prema USD.",
System will fetch all the entries if limit value is zero.,Sistem će povući sve unose ako je vrednost limita nula.,
System will notify to increase or decrease quantity or amount ,Sistem će izvršiti obaveštavanje u slučaju povećanja ili smanjenja količine ili iznosa ,
TDS Computation Summary,Rezime obračuna poreza odbijenog na izvoru,
Table for Item that will be shown in Web Site,Tabela za stavku koja će biti prikazana na veb-sajtu,
Target,Cilj,
Target  Amount,Ciljani iznos,
Target Asset,Ciljana imovina,
Target Detail,Detalj cilja,
Target Distribution,Ciljana distribucija,
Target Exchange Rate,Ciljani devizni kurs,
Target Fieldname (Stock Ledger Entry),Ciljani naziv polja (Unos u knjigu zaliha),
Target Fixed Asset Account,Ciljani račun osnovnih sredstava,
Target Incoming Rate,Ciljana ulazna stopa,
Target Item Code,Ciljana šifra stavke,
Target Location,Ciljana lokacija,
Target Qty,Ciljana količina,
Target Warehouse,Ciljno skladište,
Target Warehouse Address,Adresa ciljnog skladišta,
Target Warehouse Address Link,Link za adresu ciljnog skladišta,
Targets,Ciljevi,
Tariff Number,Tarifni broj,
Task,Zadatak,
Task Assignee Email,Imejl nosioca zadatka,
Task Completion,Završetak zadatka,
Task Depends On,Zadatak zavisi od,
Task Description,Opis zadatka,
Task Name,Naziv zadatka,
Task Progress,Napredak zadatka,
Task Type,Vrsta zadatka,
Task Weight,Težina zadatka,
Tasks,Zadaci,
Tax,Porez,
Tax Account,Račun za poreze,
Tax Amount,Iznos poreza,
Tax Amount After Discount Amount,Iznos poreza nakon popusta,
Tax Amount After Discount Amount (Company Currency),Iznos poreza nakon popusta (valuta kompanije),
Tax Amount will be rounded on a row(items) level,Iznos poreza biće zaokružen na nivou reda (stavke),
Tax Breakup,Raspodela poreza,
Tax Category,Poreska kategorija,
Tax ID,PIB,
Tax Id,PIB,
Tax Rate,Poreska stopa,
Tax Rates,Poreske stope,
Tax Row,Poreski red,
Tax Rule,Poresko pravilo,
Tax Settings,Podešavanje poreza,
Tax Type,Vrsta poreza,
Tax Withholding,Porez po odbitku,
Tax Withholding Account,Račun za porez po odbitku,
Tax Withholding Category,Vrsta poreza po odbitku,
Tax Withholding Details,Detalji poreza po odbitku,
Tax Withholding Rate,Stopa poreza po odbitku,
Tax Withholding Rates,Stope poreza po odbitku,
"Tax detail table fetched from item master as a string and stored in this field.
Used for Taxes and Charges","Tabela detalja poreza je preuzeta iz master podataka stavki kao string i smeštena u ovo polje.
Koristi se za poreze i naknade",
Taxable Amount,Oporezivi iznos,
Taxes,Porezi,
Taxes and Charges,Porezi i naknade,
Taxes and Charges Added,Dodati porezi i naknade,
Taxes and Charges Added (Company Currency),Dodati porezi i naknade (valuta kompanije),
Taxes and Charges Calculation,Izračunavanje poreza i naknada,
Taxes and Charges Deducted,Odbijeni porezi i naknade,
Taxes and Charges Deducted (Company Currency),Odbijeni porezi i naknade (valuta kompanije),
Team,Tim,
Team Member,Član tima,
Telephony Call Type,Vrsta telefonskog poziva,
Template,Šablon,
Template Name,Naziv šablona,
Template Options,Opcije šablona,
Template Task,Zadatak šablona,
Template Title,Naslov šablona,
Template Warnings,Upozorenja u šablonu,
Temporary,Privremeno,
Temporary Opening Account,Privremeni račun za otvaranje početnog stanja,
Term Details,Detalji uslova,
Terms,Uslovi,
Terms & Conditions,Uslovi i odredbe,
Terms Template,Šablon uslova,
Terms and Conditions,Uslovi i odredbe,
Terms and Conditions Content,Sadržaj uslova i odredbi,
Terms and Conditions Details,Detalji uslova i odredbi,
Terms and Conditions Help,Pomoć za uslove i odredbe,
Territory,Teritorija,
Territory Item,Stavka teritorije,
Territory Manager,Menadžer teritorije,
Territory Name,Naziv teritorije,
Territory Target Variance Based On Item Group,Odstupanje cilja teritorije na osnovu grupe stavki,
Territory Targets,Ciljevi teritorije,
Territory-wise Sales,Prodaja po teritorijama,
"Text displayed on the financial statement (e.g., 'Total Revenue', 'Cash and Cash Equivalents')","Tekst prikazan u finansijskom izveštaju (npr. 'Ukupni prihodi', 'Gotovina i gotovinski ekvivalenti')",
The BOM which will be replaced,Sastavnica koja će biti zamenjena,
"The account head under Liability or Equity, in which Profit/Loss will be booked","Analitički račun koji je obaveza ili kapital, na kom će dobitak ili gubitak biti knjižen",
The gross weight of the package. Usually net weight + packaging material weight. (for print),Bruto težina paketa. Obično neto težina + težina pakovanja (za štampanje),
The net weight of this package. (calculated automatically as sum of net weight of items),Neto težina ovog paketa. (računa se automatski kao zbir neto težine stavki),
The new BOM after replacement,Nova sastavnica nakon zamene,
"The percentage you are allowed to bill more against the amount ordered. For example, if the order value is $100 for an item and tolerance is set as 10%, then you are allowed to bill up to $110 ","Procenat za koji Vam je dozvoljeno da naplatite više od iznosa koji je naručen. Na primer, ukoliko je vrednost narudžbine 100 dinara za stavku, a tolerancija je postavljena na 10%, onda Vam je dozvoljeno da naplatite do 110 dinara ",
The percentage you are allowed to pick more items in the pick list than the ordered quantity.,Procenat za koji Vam je dozvoljeno da izaberete više stavki na listi za odabir od naručene količine.,
"The percentage you are allowed to receive or deliver more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed to receive 110 units.","Procenat za koji Vam je odobreno da primite ili isporučite više od naručene količine. Na primer, ukoliko ste naručili 100 jedinica, a Vaše odobrenje je 10%, onda Vam je odobreno da primite 110 jedinica.",
"The percentage you are allowed to transfer more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed transfer 110 units.","Procenat za koji Vam je odobreno da prenesete više od naručene količine. Na primer, ukoliko ste naručili 100 jedinica, a Vaše odobrenje je 10%, onda Vam je odobreno da prenesete 110 jedinica.",
"The system will create a Sales Invoice or a POS Invoice from the POS interface based on this setting. For high-volume transactions, it is recommended to use POS Invoice.",Sistem će kreirati izlaznu fakturu ili fiskalni račun sa maloprodajnog interfejsa u zavisnosti od ovog podešavanja. Za transakcije velikog obima preporučuje se korišćenje fiskalnog računa.,
